id,sensor_id,recorded_at,seat_id,status
13851,2c:cf:67:ff:f5:f4,2026-06-23 14:39:15+05:30,Ground_Floor_Workstation_Seat_3,1
13852,2c:cf:67:ff:f5:f4,2026-06-23 14:39:15+05:30,Ground_Floor_Workstation_Seat_4,0
13853,2c:cf:67:ff:f5:f4,2026-06-23 14:39:47+05:30,Ground_Floor_Workstation_Seat_1,0
13854,2c:cf:67:ff:f5:f4,2026-06-23 14:39:47+05:30,Ground_Floor_Workstation_Seat_2,0
13855,2c:cf:67:ff:f5:f4,2026-06-23 14:39:47+05:30,Ground_Floor_Workstation_Seat_3,1
13856,2c:cf:67:ff:f5:f4,2026-06-23 14:39:47+05:30,Ground_Floor_Workstation_Seat_4,0
13857,2c:cf:67:ff:f5:f4,2026-06-23 14:40:05+05:30,Ground_Floor_Workstation_Seat_1,0
13858,2c:cf:67:ff:f5:f4,2026-06-23 14:40:05+05:30,Ground_Floor_Workstation_Seat_2,0
13859,2c:cf:67:ff:f5:f4,2026-06-23 14:40:05+05:30,Ground_Floor_Workstation_Seat_3,1
13860,2c:cf:67:ff:f5:f4,2026-06-23 14:40:05+05:30,Ground_Floor_Workstation_Seat_4,0
13861,2c:cf:67:ff:f5:f4,2026-06-23 14:40:45+05:30,Ground_Floor_Workstation_Seat_1,0
13862,2c:cf:67:ff:f5:f4,2026-06-23 14:40:45+05:30,Ground_Floor_Workstation_Seat_2,0
13863,2c:cf:67:ff:f5:f4,2026-06-23 14:40:45+05:30,Ground_Floor_Workstation_Seat_3,1
13864,2c:cf:67:ff:f5:f4,2026-06-23 14:40:45+05:30,Ground_Floor_Workstation_Seat_4,0
13865,2c:cf:67:ff:f5:f4,2026-06-23 14:40:57+05:30,Ground_Floor_Workstation_Seat_1,0
13866,2c:cf:67:ff:f5:f4,2026-06-23 14:40:57+05:30,Ground_Floor_Workstation_Seat_2,0
13867,2c:cf:67:ff:f5:f4,2026-06-23 14:40:57+05:30,Ground_Floor_Workstation_Seat_3,1
13868,2c:cf:67:ff:f5:f4,2026-06-23 14:40:57+05:30,Ground_Floor_Workstation_Seat_4,0
13869,2c:cf:67:ff:f5:f4,2026-06-23 14:41:46+05:30,Ground_Floor_Workstation_Seat_1,0
13870,2c:cf:67:ff:f5:f4,2026-06-23 14:41:46+05:30,Ground_Floor_Workstation_Seat_2,0
13871,2c:cf:67:ff:f5:f4,2026-06-23 14:41:46+05:30,Ground_Floor_Workstation_Seat_3,1
13872,2c:cf:67:ff:f5:f4,2026-06-23 14:41:46+05:30,Ground_Floor_Workstation_Seat_4,0
13873,2c:cf:67:ff:f5:f4,2026-06-23 14:42:04+05:30,Ground_Floor_Workstation_Seat_1,0
13874,2c:cf:67:ff:f5:f4,2026-06-23 14:42:04+05:30,Ground_Floor_Workstation_Seat_2,0
13875,2c:cf:67:ff:f5:f4,2026-06-23 14:42:04+05:30,Ground_Floor_Workstation_Seat_3,1
13876,2c:cf:67:ff:f5:f4,2026-06-23 14:42:04+05:30,Ground_Floor_Workstation_Seat_4,0
13877,2c:cf:67:ff:f5:f4,2026-06-23 14:42:54+05:30,Ground_Floor_Workstation_Seat_1,0
13878,2c:cf:67:ff:f5:f4,2026-06-23 14:42:54+05:30,Ground_Floor_Workstation_Seat_2,0
13879,2c:cf:67:ff:f5:f4,2026-06-23 14:42:54+05:30,Ground_Floor_Workstation_Seat_3,1
13880,2c:cf:67:ff:f5:f4,2026-06-23 14:42:54+05:30,Ground_Floor_Workstation_Seat_4,0
13881,2c:cf:67:ff:f5:f4,2026-06-23 14:43:12+05:30,Ground_Floor_Workstation_Seat_1,0
13882,2c:cf:67:ff:f5:f4,2026-06-23 14:43:12+05:30,Ground_Floor_Workstation_Seat_2,0
13883,2c:cf:67:ff:f5:f4,2026-06-23 14:43:12+05:30,Ground_Floor_Workstation_Seat_3,1
13884,2c:cf:67:ff:f5:f4,2026-06-23 14:43:12+05:30,Ground_Floor_Workstation_Seat_4,0
13885,2c:cf:67:ff:f5:f4,2026-06-23 14:43:31+05:30,Ground_Floor_Workstation_Seat_1,0
13886,2c:cf:67:ff:f5:f4,2026-06-23 14:43:31+05:30,Ground_Floor_Workstation_Seat_2,0
13887,2c:cf:67:ff:f5:f4,2026-06-23 14:43:31+05:30,Ground_Floor_Workstation_Seat_3,0
13888,2c:cf:67:ff:f5:f4,2026-06-23 14:43:31+05:30,Ground_Floor_Workstation_Seat_4,0
13889,2c:cf:67:ff:f5:f4,2026-06-23 14:44:16+05:30,Ground_Floor_Workstation_Seat_1,0
13890,2c:cf:67:ff:f5:f4,2026-06-23 14:44:16+05:30,Ground_Floor_Workstation_Seat_2,0
13891,2c:cf:67:ff:f5:f4,2026-06-23 14:44:16+05:30,Ground_Floor_Workstation_Seat_3,0
13892,2c:cf:67:ff:f5:f4,2026-06-23 14:44:16+05:30,Ground_Floor_Workstation_Seat_4,0
13893,2c:cf:67:ff:f5:f4,2026-06-23 14:44:55+05:30,Ground_Floor_Workstation_Seat_1,0
13894,2c:cf:67:ff:f5:f4,2026-06-23 14:44:55+05:30,Ground_Floor_Workstation_Seat_2,0
13895,2c:cf:67:ff:f5:f4,2026-06-23 14:44:55+05:30,Ground_Floor_Workstation_Seat_3,0
13896,2c:cf:67:ff:f5:f4,2026-06-23 14:44:55+05:30,Ground_Floor_Workstation_Seat_4,0
13897,2c:cf:67:ff:f5:f4,2026-06-23 14:45:13+05:30,Ground_Floor_Workstation_Seat_1,0
13898,2c:cf:67:ff:f5:f4,2026-06-23 14:45:13+05:30,Ground_Floor_Workstation_Seat_2,0
13899,2c:cf:67:ff:f5:f4,2026-06-23 14:45:13+05:30,Ground_Floor_Workstation_Seat_3,0
13900,2c:cf:67:ff:f5:f4,2026-06-23 14:45:13+05:30,Ground_Floor_Workstation_Seat_4,0
13901,2c:cf:67:ff:f5:f4,2026-06-23 14:45:53+05:30,Ground_Floor_Workstation_Seat_1,0
13902,2c:cf:67:ff:f5:f4,2026-06-23 14:45:53+05:30,Ground_Floor_Workstation_Seat_2,0
13903,2c:cf:67:ff:f5:f4,2026-06-23 14:45:53+05:30,Ground_Floor_Workstation_Seat_3,0
13904,2c:cf:67:ff:f5:f4,2026-06-23 14:45:53+05:30,Ground_Floor_Workstation_Seat_4,0
13905,2c:cf:67:ff:f5:f4,2026-06-23 14:46:11+05:30,Ground_Floor_Workstation_Seat_1,0
13906,2c:cf:67:ff:f5:f4,2026-06-23 14:46:11+05:30,Ground_Floor_Workstation_Seat_2,0
13907,2c:cf:67:ff:f5:f4,2026-06-23 14:46:11+05:30,Ground_Floor_Workstation_Seat_3,1
13908,2c:cf:67:ff:f5:f4,2026-06-23 14:46:11+05:30,Ground_Floor_Workstation_Seat_4,0
13909,2c:cf:67:ff:f5:f4,2026-06-23 14:46:46+05:30,Ground_Floor_Workstation_Seat_1,0
13910,2c:cf:67:ff:f5:f4,2026-06-23 14:46:46+05:30,Ground_Floor_Workstation_Seat_2,0
13911,2c:cf:67:ff:f5:f4,2026-06-23 14:46:46+05:30,Ground_Floor_Workstation_Seat_3,0
13912,2c:cf:67:ff:f5:f4,2026-06-23 14:46:46+05:30,Ground_Floor_Workstation_Seat_4,0
13913,2c:cf:67:ff:f5:f4,2026-06-23 14:47:23+05:30,Ground_Floor_Workstation_Seat_1,0
13914,2c:cf:67:ff:f5:f4,2026-06-23 14:47:23+05:30,Ground_Floor_Workstation_Seat_2,0
13915,2c:cf:67:ff:f5:f4,2026-06-23 14:47:23+05:30,Ground_Floor_Workstation_Seat_3,0
13916,2c:cf:67:ff:f5:f4,2026-06-23 14:47:23+05:30,Ground_Floor_Workstation_Seat_4,0
16260,2c:cf:67:ff:f5:f4,2026-06-25 14:56:09+05:30,Ground_Floor_Workstation_Seat_4,0
16261,2c:cf:67:ff:f5:f4,2026-06-25 14:56:42+05:30,Ground_Floor_Workstation_Seat_1,0
16262,2c:cf:67:ff:f5:f4,2026-06-25 14:56:42+05:30,Ground_Floor_Workstation_Seat_2,0
16263,2c:cf:67:ff:f5:f4,2026-06-25 14:56:42+05:30,Ground_Floor_Workstation_Seat_3,1
16264,2c:cf:67:ff:f5:f4,2026-06-25 14:56:42+05:30,Ground_Floor_Workstation_Seat_4,0
16265,2c:cf:67:ff:f5:f4,2026-06-25 14:57:00+05:30,Ground_Floor_Workstation_Seat_1,0
16266,2c:cf:67:ff:f5:f4,2026-06-25 14:57:00+05:30,Ground_Floor_Workstation_Seat_2,0
16267,2c:cf:67:ff:f5:f4,2026-06-25 14:57:00+05:30,Ground_Floor_Workstation_Seat_3,1
16268,2c:cf:67:ff:f5:f4,2026-06-25 14:57:00+05:30,Ground_Floor_Workstation_Seat_4,0
16269,2c:cf:67:ff:f5:f4,2026-06-25 14:57:18+05:30,Ground_Floor_Workstation_Seat_1,0
16270,2c:cf:67:ff:f5:f4,2026-06-25 14:57:18+05:30,Ground_Floor_Workstation_Seat_2,0
16271,2c:cf:67:ff:f5:f4,2026-06-25 14:57:18+05:30,Ground_Floor_Workstation_Seat_3,0
16272,2c:cf:67:ff:f5:f4,2026-06-25 14:57:18+05:30,Ground_Floor_Workstation_Seat_4,0
16273,2c:cf:67:ff:f5:f4,2026-06-25 14:58:00+05:30,Ground_Floor_Workstation_Seat_1,0
16274,2c:cf:67:ff:f5:f4,2026-06-25 14:58:00+05:30,Ground_Floor_Workstation_Seat_2,0
16275,2c:cf:67:ff:f5:f4,2026-06-25 14:58:00+05:30,Ground_Floor_Workstation_Seat_3,1
16276,2c:cf:67:ff:f5:f4,2026-06-25 14:58:00+05:30,Ground_Floor_Workstation_Seat_4,0
16277,2c:cf:67:ff:f5:f4,2026-06-25 14:58:36+05:30,Ground_Floor_Workstation_Seat_1,0
16278,2c:cf:67:ff:f5:f4,2026-06-25 14:58:36+05:30,Ground_Floor_Workstation_Seat_2,0
16279,2c:cf:67:ff:f5:f4,2026-06-25 14:58:36+05:30,Ground_Floor_Workstation_Seat_3,1
16280,2c:cf:67:ff:f5:f4,2026-06-25 14:58:36+05:30,Ground_Floor_Workstation_Seat_4,0
16281,2c:cf:67:ff:f5:f4,2026-06-25 14:58:59+05:30,Ground_Floor_Workstation_Seat_1,0
16282,2c:cf:67:ff:f5:f4,2026-06-25 14:58:59+05:30,Ground_Floor_Workstation_Seat_2,0
16283,2c:cf:67:ff:f5:f4,2026-06-25 14:58:59+05:30,Ground_Floor_Workstation_Seat_3,1
16284,2c:cf:67:ff:f5:f4,2026-06-25 14:58:59+05:30,Ground_Floor_Workstation_Seat_4,0
16285,2c:cf:67:ff:f5:f4,2026-06-25 14:59:35+05:30,Ground_Floor_Workstation_Seat_1,0
16286,2c:cf:67:ff:f5:f4,2026-06-25 14:59:35+05:30,Ground_Floor_Workstation_Seat_2,0
16287,2c:cf:67:ff:f5:f4,2026-06-25 14:59:35+05:30,Ground_Floor_Workstation_Seat_3,1
13945,2c:cf:67:ff:f5:f4,2026-06-23 14:51:01+05:30,Ground_Floor_Workstation_Seat_1,0
13946,2c:cf:67:ff:f5:f4,2026-06-23 14:51:01+05:30,Ground_Floor_Workstation_Seat_2,0
13947,2c:cf:67:ff:f5:f4,2026-06-23 14:51:01+05:30,Ground_Floor_Workstation_Seat_3,0
13948,2c:cf:67:ff:f5:f4,2026-06-23 14:51:01+05:30,Ground_Floor_Workstation_Seat_4,0
13949,2c:cf:67:ff:f5:f4,2026-06-23 14:51:45+05:30,Ground_Floor_Workstation_Seat_1,0
13950,2c:cf:67:ff:f5:f4,2026-06-23 14:51:45+05:30,Ground_Floor_Workstation_Seat_2,0
13951,2c:cf:67:ff:f5:f4,2026-06-23 14:51:45+05:30,Ground_Floor_Workstation_Seat_3,1
13952,2c:cf:67:ff:f5:f4,2026-06-23 14:51:45+05:30,Ground_Floor_Workstation_Seat_4,0
13953,2c:cf:67:ff:f5:f4,2026-06-23 14:52:21+05:30,Ground_Floor_Workstation_Seat_1,0
13954,2c:cf:67:ff:f5:f4,2026-06-23 14:52:21+05:30,Ground_Floor_Workstation_Seat_2,0
13955,2c:cf:67:ff:f5:f4,2026-06-23 14:52:21+05:30,Ground_Floor_Workstation_Seat_3,0
13956,2c:cf:67:ff:f5:f4,2026-06-23 14:52:21+05:30,Ground_Floor_Workstation_Seat_4,0
13957,2c:cf:67:ff:f5:f4,2026-06-23 14:52:47+05:30,Ground_Floor_Workstation_Seat_1,0
13958,2c:cf:67:ff:f5:f4,2026-06-23 14:52:47+05:30,Ground_Floor_Workstation_Seat_2,0
13959,2c:cf:67:ff:f5:f4,2026-06-23 14:52:47+05:30,Ground_Floor_Workstation_Seat_3,1
13960,2c:cf:67:ff:f5:f4,2026-06-23 14:52:47+05:30,Ground_Floor_Workstation_Seat_4,0
13961,2c:cf:67:ff:f5:f4,2026-06-23 14:53:23+05:30,Ground_Floor_Workstation_Seat_1,0
13962,2c:cf:67:ff:f5:f4,2026-06-23 14:53:23+05:30,Ground_Floor_Workstation_Seat_2,0
13963,2c:cf:67:ff:f5:f4,2026-06-23 14:53:23+05:30,Ground_Floor_Workstation_Seat_3,1
13964,2c:cf:67:ff:f5:f4,2026-06-23 14:53:23+05:30,Ground_Floor_Workstation_Seat_4,0
13965,2c:cf:67:ff:f5:f4,2026-06-23 14:53:53+05:30,Ground_Floor_Workstation_Seat_1,0
13966,2c:cf:67:ff:f5:f4,2026-06-23 14:53:53+05:30,Ground_Floor_Workstation_Seat_2,0
13967,2c:cf:67:ff:f5:f4,2026-06-23 14:53:53+05:30,Ground_Floor_Workstation_Seat_3,1
13968,2c:cf:67:ff:f5:f4,2026-06-23 14:53:53+05:30,Ground_Floor_Workstation_Seat_4,0
13969,2c:cf:67:ff:f5:f4,2026-06-23 14:54:12+05:30,Ground_Floor_Workstation_Seat_1,0
13970,2c:cf:67:ff:f5:f4,2026-06-23 14:54:12+05:30,Ground_Floor_Workstation_Seat_2,0
13971,2c:cf:67:ff:f5:f4,2026-06-23 14:54:12+05:30,Ground_Floor_Workstation_Seat_3,1
13972,2c:cf:67:ff:f5:f4,2026-06-23 14:54:12+05:30,Ground_Floor_Workstation_Seat_4,0
13973,2c:cf:67:ff:f5:f4,2026-06-23 14:54:30+05:30,Ground_Floor_Workstation_Seat_1,0
13974,2c:cf:67:ff:f5:f4,2026-06-23 14:54:30+05:30,Ground_Floor_Workstation_Seat_2,0
13975,2c:cf:67:ff:f5:f4,2026-06-23 14:54:30+05:30,Ground_Floor_Workstation_Seat_3,1
13976,2c:cf:67:ff:f5:f4,2026-06-23 14:54:30+05:30,Ground_Floor_Workstation_Seat_4,0
13977,2c:cf:67:ff:f5:f4,2026-06-23 14:55:14+05:30,Ground_Floor_Workstation_Seat_1,0
13978,2c:cf:67:ff:f5:f4,2026-06-23 14:55:14+05:30,Ground_Floor_Workstation_Seat_2,0
13979,2c:cf:67:ff:f5:f4,2026-06-23 14:55:14+05:30,Ground_Floor_Workstation_Seat_3,1
13980,2c:cf:67:ff:f5:f4,2026-06-23 14:55:14+05:30,Ground_Floor_Workstation_Seat_4,0
13981,2c:cf:67:ff:f5:f4,2026-06-23 14:55:32+05:30,Ground_Floor_Workstation_Seat_1,0
13982,2c:cf:67:ff:f5:f4,2026-06-23 14:55:32+05:30,Ground_Floor_Workstation_Seat_2,0
13983,2c:cf:67:ff:f5:f4,2026-06-23 14:55:32+05:30,Ground_Floor_Workstation_Seat_3,1
13984,2c:cf:67:ff:f5:f4,2026-06-23 14:55:32+05:30,Ground_Floor_Workstation_Seat_4,0
13985,2c:cf:67:ff:f5:f4,2026-06-23 14:56:10+05:30,Ground_Floor_Workstation_Seat_1,0
13986,2c:cf:67:ff:f5:f4,2026-06-23 14:56:10+05:30,Ground_Floor_Workstation_Seat_2,0
13987,2c:cf:67:ff:f5:f4,2026-06-23 14:56:10+05:30,Ground_Floor_Workstation_Seat_3,1
13988,2c:cf:67:ff:f5:f4,2026-06-23 14:56:10+05:30,Ground_Floor_Workstation_Seat_4,0
13989,2c:cf:67:ff:f5:f4,2026-06-23 14:56:26+05:30,Ground_Floor_Workstation_Seat_1,0
13990,2c:cf:67:ff:f5:f4,2026-06-23 14:56:26+05:30,Ground_Floor_Workstation_Seat_2,0
13991,2c:cf:67:ff:f5:f4,2026-06-23 14:56:26+05:30,Ground_Floor_Workstation_Seat_3,1
13992,2c:cf:67:ff:f5:f4,2026-06-23 14:56:26+05:30,Ground_Floor_Workstation_Seat_4,0
13993,2c:cf:67:ff:f5:f4,2026-06-23 14:57:16+05:30,Ground_Floor_Workstation_Seat_1,0
13994,2c:cf:67:ff:f5:f4,2026-06-23 14:57:16+05:30,Ground_Floor_Workstation_Seat_2,0
13995,2c:cf:67:ff:f5:f4,2026-06-23 14:57:16+05:30,Ground_Floor_Workstation_Seat_3,1
13996,2c:cf:67:ff:f5:f4,2026-06-23 14:57:16+05:30,Ground_Floor_Workstation_Seat_4,0
13997,2c:cf:67:ff:f5:f4,2026-06-23 14:57:52+05:30,Ground_Floor_Workstation_Seat_1,0
13998,2c:cf:67:ff:f5:f4,2026-06-23 14:57:52+05:30,Ground_Floor_Workstation_Seat_2,0
13999,2c:cf:67:ff:f5:f4,2026-06-23 14:57:52+05:30,Ground_Floor_Workstation_Seat_3,1
14000,2c:cf:67:ff:f5:f4,2026-06-23 14:57:52+05:30,Ground_Floor_Workstation_Seat_4,0
14001,2c:cf:67:ff:f5:f4,2026-06-23 14:58:16+05:30,Ground_Floor_Workstation_Seat_1,0
14002,2c:cf:67:ff:f5:f4,2026-06-23 14:58:16+05:30,Ground_Floor_Workstation_Seat_2,0
14003,2c:cf:67:ff:f5:f4,2026-06-23 14:58:16+05:30,Ground_Floor_Workstation_Seat_3,1
14004,2c:cf:67:ff:f5:f4,2026-06-23 14:58:16+05:30,Ground_Floor_Workstation_Seat_4,0
14005,2c:cf:67:ff:f5:f4,2026-06-23 14:58:53+05:30,Ground_Floor_Workstation_Seat_1,0
14006,2c:cf:67:ff:f5:f4,2026-06-23 14:58:53+05:30,Ground_Floor_Workstation_Seat_2,0
14007,2c:cf:67:ff:f5:f4,2026-06-23 14:58:53+05:30,Ground_Floor_Workstation_Seat_3,1
14008,2c:cf:67:ff:f5:f4,2026-06-23 14:58:53+05:30,Ground_Floor_Workstation_Seat_4,0
16288,2c:cf:67:ff:f5:f4,2026-06-25 14:59:35+05:30,Ground_Floor_Workstation_Seat_4,1
16289,2c:cf:67:ff:f5:f4,2026-06-25 15:00:02+05:30,Ground_Floor_Workstation_Seat_1,0
16290,2c:cf:67:ff:f5:f4,2026-06-25 15:00:02+05:30,Ground_Floor_Workstation_Seat_2,0
16291,2c:cf:67:ff:f5:f4,2026-06-25 15:00:02+05:30,Ground_Floor_Workstation_Seat_3,1
14013,2c:cf:67:ff:f5:f4,2026-06-23 14:59:44+05:30,Ground_Floor_Workstation_Seat_1,0
14014,2c:cf:67:ff:f5:f4,2026-06-23 14:59:44+05:30,Ground_Floor_Workstation_Seat_2,0
14015,2c:cf:67:ff:f5:f4,2026-06-23 14:59:44+05:30,Ground_Floor_Workstation_Seat_3,1
14016,2c:cf:67:ff:f5:f4,2026-06-23 14:59:44+05:30,Ground_Floor_Workstation_Seat_4,0
14017,2c:cf:67:ff:f5:f4,2026-06-23 15:00:23+05:30,Ground_Floor_Workstation_Seat_1,0
14018,2c:cf:67:ff:f5:f4,2026-06-23 15:00:23+05:30,Ground_Floor_Workstation_Seat_2,0
14019,2c:cf:67:ff:f5:f4,2026-06-23 15:00:23+05:30,Ground_Floor_Workstation_Seat_3,1
14020,2c:cf:67:ff:f5:f4,2026-06-23 15:00:23+05:30,Ground_Floor_Workstation_Seat_4,0
14021,2c:cf:67:ff:f5:f4,2026-06-23 15:00:41+05:30,Ground_Floor_Workstation_Seat_1,0
14022,2c:cf:67:ff:f5:f4,2026-06-23 15:00:41+05:30,Ground_Floor_Workstation_Seat_2,0
14023,2c:cf:67:ff:f5:f4,2026-06-23 15:00:41+05:30,Ground_Floor_Workstation_Seat_3,0
14024,2c:cf:67:ff:f5:f4,2026-06-23 15:00:41+05:30,Ground_Floor_Workstation_Seat_4,0
14025,2c:cf:67:ff:f5:f4,2026-06-23 15:01:18+05:30,Ground_Floor_Workstation_Seat_1,0
14026,2c:cf:67:ff:f5:f4,2026-06-23 15:01:18+05:30,Ground_Floor_Workstation_Seat_2,0
14027,2c:cf:67:ff:f5:f4,2026-06-23 15:01:18+05:30,Ground_Floor_Workstation_Seat_3,1
14028,2c:cf:67:ff:f5:f4,2026-06-23 15:01:18+05:30,Ground_Floor_Workstation_Seat_4,0
14029,2c:cf:67:ff:f5:f4,2026-06-23 15:01:46+05:30,Ground_Floor_Workstation_Seat_1,0
14030,2c:cf:67:ff:f5:f4,2026-06-23 15:01:46+05:30,Ground_Floor_Workstation_Seat_2,0
14031,2c:cf:67:ff:f5:f4,2026-06-23 15:01:46+05:30,Ground_Floor_Workstation_Seat_3,1
14032,2c:cf:67:ff:f5:f4,2026-06-23 15:01:46+05:30,Ground_Floor_Workstation_Seat_4,0
14033,2c:cf:67:ff:f5:f4,2026-06-23 15:02:04+05:30,Ground_Floor_Workstation_Seat_1,0
14034,2c:cf:67:ff:f5:f4,2026-06-23 15:02:04+05:30,Ground_Floor_Workstation_Seat_2,0
14035,2c:cf:67:ff:f5:f4,2026-06-23 15:02:04+05:30,Ground_Floor_Workstation_Seat_3,1
14036,2c:cf:67:ff:f5:f4,2026-06-23 15:02:04+05:30,Ground_Floor_Workstation_Seat_4,0
14037,2c:cf:67:ff:f5:f4,2026-06-23 15:02:49+05:30,Ground_Floor_Workstation_Seat_1,0
14038,2c:cf:67:ff:f5:f4,2026-06-23 15:02:49+05:30,Ground_Floor_Workstation_Seat_2,0
14039,2c:cf:67:ff:f5:f4,2026-06-23 15:02:49+05:30,Ground_Floor_Workstation_Seat_3,1
14040,2c:cf:67:ff:f5:f4,2026-06-23 15:02:49+05:30,Ground_Floor_Workstation_Seat_4,0
14041,2c:cf:67:ff:f5:f4,2026-06-23 15:03:07+05:30,Ground_Floor_Workstation_Seat_1,0
14042,2c:cf:67:ff:f5:f4,2026-06-23 15:03:07+05:30,Ground_Floor_Workstation_Seat_2,0
14043,2c:cf:67:ff:f5:f4,2026-06-23 15:03:07+05:30,Ground_Floor_Workstation_Seat_3,1
14044,2c:cf:67:ff:f5:f4,2026-06-23 15:03:07+05:30,Ground_Floor_Workstation_Seat_4,0
14045,2c:cf:67:ff:f5:f4,2026-06-23 15:03:51+05:30,Ground_Floor_Workstation_Seat_1,0
14046,2c:cf:67:ff:f5:f4,2026-06-23 15:03:51+05:30,Ground_Floor_Workstation_Seat_2,0
14047,2c:cf:67:ff:f5:f4,2026-06-23 15:03:51+05:30,Ground_Floor_Workstation_Seat_3,1
14048,2c:cf:67:ff:f5:f4,2026-06-23 15:03:51+05:30,Ground_Floor_Workstation_Seat_4,0
14049,2c:cf:67:ff:f5:f4,2026-06-23 15:04:10+05:30,Ground_Floor_Workstation_Seat_1,0
14050,2c:cf:67:ff:f5:f4,2026-06-23 15:04:10+05:30,Ground_Floor_Workstation_Seat_2,0
14051,2c:cf:67:ff:f5:f4,2026-06-23 15:04:10+05:30,Ground_Floor_Workstation_Seat_3,1
14052,2c:cf:67:ff:f5:f4,2026-06-23 15:04:10+05:30,Ground_Floor_Workstation_Seat_4,0
14053,2c:cf:67:ff:f5:f4,2026-06-23 15:04:47+05:30,Ground_Floor_Workstation_Seat_1,0
14054,2c:cf:67:ff:f5:f4,2026-06-23 15:04:47+05:30,Ground_Floor_Workstation_Seat_2,0
14055,2c:cf:67:ff:f5:f4,2026-06-23 15:04:47+05:30,Ground_Floor_Workstation_Seat_3,1
14056,2c:cf:67:ff:f5:f4,2026-06-23 15:04:47+05:30,Ground_Floor_Workstation_Seat_4,0
14057,2c:cf:67:ff:f5:f4,2026-06-23 15:05:05+05:30,Ground_Floor_Workstation_Seat_1,0
14058,2c:cf:67:ff:f5:f4,2026-06-23 15:05:05+05:30,Ground_Floor_Workstation_Seat_2,0
14059,2c:cf:67:ff:f5:f4,2026-06-23 15:05:05+05:30,Ground_Floor_Workstation_Seat_3,1
14060,2c:cf:67:ff:f5:f4,2026-06-23 15:05:05+05:30,Ground_Floor_Workstation_Seat_4,0
14061,2c:cf:67:ff:f5:f4,2026-06-23 15:05:51+05:30,Ground_Floor_Workstation_Seat_1,0
14062,2c:cf:67:ff:f5:f4,2026-06-23 15:05:51+05:30,Ground_Floor_Workstation_Seat_2,0
14063,2c:cf:67:ff:f5:f4,2026-06-23 15:05:51+05:30,Ground_Floor_Workstation_Seat_3,0
14064,2c:cf:67:ff:f5:f4,2026-06-23 15:05:51+05:30,Ground_Floor_Workstation_Seat_4,0
14065,2c:cf:67:ff:f5:f4,2026-06-23 15:06:10+05:30,Ground_Floor_Workstation_Seat_1,0
14066,2c:cf:67:ff:f5:f4,2026-06-23 15:06:10+05:30,Ground_Floor_Workstation_Seat_2,0
14067,2c:cf:67:ff:f5:f4,2026-06-23 15:06:10+05:30,Ground_Floor_Workstation_Seat_3,1
14068,2c:cf:67:ff:f5:f4,2026-06-23 15:06:10+05:30,Ground_Floor_Workstation_Seat_4,0
14069,2c:cf:67:ff:f5:f4,2026-06-23 15:06:39+05:30,Ground_Floor_Workstation_Seat_1,0
14070,2c:cf:67:ff:f5:f4,2026-06-23 15:06:39+05:30,Ground_Floor_Workstation_Seat_2,0
14071,2c:cf:67:ff:f5:f4,2026-06-23 15:06:39+05:30,Ground_Floor_Workstation_Seat_3,1
14072,2c:cf:67:ff:f5:f4,2026-06-23 15:06:39+05:30,Ground_Floor_Workstation_Seat_4,0
14073,2c:cf:67:ff:f5:f4,2026-06-23 15:07:15+05:30,Ground_Floor_Workstation_Seat_1,0
14074,2c:cf:67:ff:f5:f4,2026-06-23 15:07:15+05:30,Ground_Floor_Workstation_Seat_2,0
14075,2c:cf:67:ff:f5:f4,2026-06-23 15:07:15+05:30,Ground_Floor_Workstation_Seat_3,1
14076,2c:cf:67:ff:f5:f4,2026-06-23 15:07:15+05:30,Ground_Floor_Workstation_Seat_4,0
14077,2c:cf:67:ff:f5:f4,2026-06-23 15:07:44+05:30,Ground_Floor_Workstation_Seat_1,0
14078,2c:cf:67:ff:f5:f4,2026-06-23 15:07:44+05:30,Ground_Floor_Workstation_Seat_2,0
14079,2c:cf:67:ff:f5:f4,2026-06-23 15:07:44+05:30,Ground_Floor_Workstation_Seat_3,1
14080,2c:cf:67:ff:f5:f4,2026-06-23 15:07:44+05:30,Ground_Floor_Workstation_Seat_4,0
14081,2c:cf:67:ff:f5:f4,2026-06-23 15:08:20+05:30,Ground_Floor_Workstation_Seat_1,0
14082,2c:cf:67:ff:f5:f4,2026-06-23 15:08:20+05:30,Ground_Floor_Workstation_Seat_2,0
14083,2c:cf:67:ff:f5:f4,2026-06-23 15:08:20+05:30,Ground_Floor_Workstation_Seat_3,1
14084,2c:cf:67:ff:f5:f4,2026-06-23 15:08:20+05:30,Ground_Floor_Workstation_Seat_4,0
14085,2c:cf:67:ff:f5:f4,2026-06-23 15:08:42+05:30,Ground_Floor_Workstation_Seat_1,0
14086,2c:cf:67:ff:f5:f4,2026-06-23 15:08:42+05:30,Ground_Floor_Workstation_Seat_2,0
14087,2c:cf:67:ff:f5:f4,2026-06-23 15:08:42+05:30,Ground_Floor_Workstation_Seat_3,1
14088,2c:cf:67:ff:f5:f4,2026-06-23 15:08:42+05:30,Ground_Floor_Workstation_Seat_4,1
14089,2c:cf:67:ff:f5:f4,2026-06-23 15:09:00+05:30,Ground_Floor_Workstation_Seat_1,0
14090,2c:cf:67:ff:f5:f4,2026-06-23 15:09:00+05:30,Ground_Floor_Workstation_Seat_2,0
14091,2c:cf:67:ff:f5:f4,2026-06-23 15:09:00+05:30,Ground_Floor_Workstation_Seat_3,1
